	DmPA_Lucas_cellpellets_IV7	DmPA_Lucas_cellpellets_IV8	DmPA_Lucas_cellpellets_IV9	DmPA_Lucas_cellpellets_IV13	DmPA_Lucas_cellpellets_IV14	DmPA_Lucas_cellpellets_IV15	DmPA_Lucas_cellpellets_IV28	DmPA_Lucas_cellpellets_IV29	DmPA_Lucas_cellpellets_IV30	DmPA_Lucas_cellpellets_IV40	DmPA_Lucas_cellpellets_IV41	DmPA_Lucas_cellpellets_IV42	id_number	mz	rtime	snr	p_genotype	p_treatment	p_tim3_hypoxia	p_tim3_normoxia	p_o2_tim3wt	p_o2_tim3ko
30	16.59447296865543	16.59447296865543	16.59447296865543	16.59447296865543	16.59447296865543	18.91638939995519	16.59447296865543	16.59447296865543	16.59447296865543	16.59447296865543	16.59447296865543	16.59447296865543	F276	274.2107	361.79	573	0.34343639613791543	0.343436396137913	0.42264973081037316		0.42264973081037316	
31	20.958256557933865	19.981246859811844	18.06357303603076	21.22826903677841	15.1207771020025	21.135826176286127	15.1207771020025	15.1207771020025	21.42049250354465	19.786663716187647	20.832808730113253	20.839531600563195	F277	300.2247	387.26	4653	0.7292927466029842	0.4028225469089438	0.5812138217246495	0.36881455279075176	0.8338726615188212	0.2584074169654406
32	16.945284912076108	13.911089244776145	13.911089244776145	16.6431562440397	13.911089244776145	17.491723374566263	16.573118945565984	13.911089244776145	17.052592134613906	16.699061637477538	16.461735194261355	17.681022942656334	F280	274.2166	562.44	156	0.3058048820316358	0.23105958750685276	0.4859818914416238	0.5474414168576888	0.5013682675551672	0.38099509756944083
33	19.919169485008272	15.937928905994616	18.25983861550142	15.937928905994616	15.937928905994616	15.937928905994616	15.937928905994616	15.937928905994616	15.937928905994616	18.606020977817085	15.937928905994616	15.937928905994616	F296	274.2741	379.65	41	0.49345080902207705	0.49345080902207683	0.42264973081037416	0.21040566760188498	0.21040566760188498	0.42264973081037416
34	21.37816807757288	21.748410029098707	20.97723381588181	21.923994840182985	21.2422949036157	22.147087331023585	21.42099270773512	21.56241853398579	22.15964699464065	21.41511734129749	21.466569622008272	21.132075748812365	F304	247.1736	362.97	578	0.8611756830109036	0.9569694353874961	0.2480967719904328	0.3366112531040593	0.31778552027423224	0.23391475973306708
35	14.485883548463812	14.485883548463812	19.670305295179336	19.53918406268777	14.485883548463812	18.729506763933955	18.99646010814052	18.88106642165893	19.499725148854143	19.35265314473396	20.08823886383141	18.28573791770211	F322	274.6597	362.05	63	0.07817302055914611	0.5339104794207852	0.4046488270592572	0.23302416355021358	0.5886349252644865	0.8500327097795128
36	18.11818218559264	18.11818218559264	22.095263876900628	21.396411844398514	18.11818218559264	20.868856520971608	21.53726285086943	20.66589188634748	20.440106224004744	21.35044204524331	20.53260373455688	21.695330250978323	F323	274.6597	377.55	133	0.16220012204112408	0.5595872167267685	0.40855849422165463	0.392675543537291	0.7045289350641033	0.5518237323704474
37	20.01062541616457	20.21023421198836	19.189390381840965	20.74100734177904	20.69735416595974	20.53534240533062	19.603786675850923	20.220462349397486	20.64202299626668	20.715362590376447	19.8734547757196	19.83140312223066	F324	247.1805	362.45	3	0.7789750349480179	0.17735401477009236	0.20995834495650859	0.4629936583730276	0.10643045426191167	0.9723932405154159
38	26.46023815730572	26.174615293032144	26.959560748167867	26.70901394773676	26.176066910033807	25.760613725297898	26.68879772660336	26.44104266258432	26.913605663668616	27.114565276966847	26.645201345084587	27.06813913246485	F325	247.1805	369.14	349	0.07326699826230089	0.9020783337885367	0.09983199663597639	0.6112131157826652	0.42805792174323487	0.26626693701828785
39	22.505691289973715	24.77611891057808	24.585478504608616	23.78948038813826	24.49148014530105	24.41734360719786	24.048741879970464	24.11631393246579	24.044509590307637	23.78213027203873	24.47306930503046	24.542307980846005	F329	247.1805	383.98	73	0.8494725647452059	0.5457253899729279	0.9248908046261739	0.8897545789913559	0.7456299108056854	0.5045022824031336
40	19.71925671934832	20.525174136260134	20.376458483750863	20.65198909632785	20.24599276911582	19.71864261712909	18.61881615691608	15.089090969208614	20.870987198043768	20.735301405268896	19.69258020985467	20.771696027164968	F330	247.1805	386.35	4	0.3419009370719689	0.2548868847753171	0.6864731938689796	0.3536829111065831	0.9970920490115245	0.31896141793302835
41	19.22566038905409	21.68879636080323	19.22566038905409	19.22566038905409	19.22566038905409	19.22566038905409	19.22566038905409	19.22566038905409	19.22566038905409	19.22566038905409	19.22566038905409	19.22566038905409	F342	247.1821	425.35	155	0.34343639613791466	0.34343639613791543		0.42264973081037427	0.42264973081037427	
42	22.064542356207465	22.09500357332963	21.765549164763645	21.884831240654123	22.210276433787445	22.02482177700793	21.670405410484623	21.951231399648474	22.205186306456397	18.492041925632773	20.81396689007789	21.402311198488565	F354	247.1905	448.46	6	0.11227267813620617	0.15023956718165568	0.17811573683182194	0.8704095732183411	0.6696660769210068	0.1917331491323776
43	25.22452259375735	25.28856529412725	24.95792539547692	25.49216332466725	25.255879704982743	25.30998267088025	25.10196983827765	25.215136701902228	25.346810946505155	22.5854217355467	24.990074542739137	25.17823417655072	F355	247.1905	461.59	82029	0.27279069838082465	0.40578866095738353	0.3175043821968174	0.6331788926958732	0.19734880928449158	0.36500459782876055
44	15.410815590413955	15.410815590413955	15.410815590413955	15.410815590413955	15.410815590413955	15.410815590413955	15.410815590413955	15.410815590413955	22.575663649218072	15.410815590413955	15.410815590413955	18.37705766089818	F356	247.1905	555.08	2433	0.2066135772000112	0.586507185000362	0.4226497308103737	0.4226497308103747		0.6301363506163382
45	19.95387137048553	19.85464403537834	20.26885358638271	19.59834079644587	19.49806803234635	19.489780904669438	19.757512729853044	19.6874417020525	19.65467795853189	19.92223660507061	20.769784092598297	20.077881495924576	F380	300.2898	393.44	87	0.3915169622330711	0.8966074072402025	0.10523898528975446	0.11353575323861682	0.04891630556398249	0.1643654309104172
46	23.14794955356542	23.66793666014765	23.338995654993116	23.969480844248324	23.72740583589188	23.27868570689555	22.485387606895333	22.281197860116208	22.488111847325275	23.38743354244068	22.86683893796289	22.78377523230045	F382	300.2898	401.32	229	0.0007442966115483063	0.024854836165478175	0.08030237740276987	0.012506561868597554	0.3448039338604835	0.07407712879792468
47	25.75856223614392	27.763322030247807	28.0977141882788	26.90613414338177	27.65846456102065	27.38840962645549	27.54156797636968	27.26168504970404	27.39816848114986	27.818894750600908	21.61330234020551	27.856547375127445	F388	300.2898	626.65	771	0.5453542514831341	0.49871906326556115	0.5323554921409888	0.8160236536400383	0.8956806742976251	0.5127368890462544
48	23.824535118626745	22.711964880239243	23.27429673503072	22.368715451717783	23.11212425427988	22.57235870940896	23.35663384696313	22.47385244134956	22.14306719984058	22.70042984355432	19.44626010186261	22.64917206593648	F389	300.2898	636.23	4	0.1715366411831107	0.18395280385214513	0.4202242010889794	0.27543436413415245	0.2163909152138703	0.4335304022746661
49	15.938478372548104	20.07128576285129	20.427324475602877	19.59118551322385	20.199607777545296	18.509620785230872	19.95645229761422	19.959841892794707	18.90379924790128	19.87568121968024	15.938478372548104	20.030752844848344	F396	247.2269	582.53	42	0.990686240025068	0.8580448197817651	0.6131850635399633	0.6407124548137056	0.7161831010950926	0.5401737783501807
50	13.437425250207223	13.437425250207223	13.437425250207223	16.714562212458564	13.437425250207223	17.166948644395877	13.437425250207223	17.084954904945437	13.437425250207223	13.437425250207223	24.86485090386161	16.850240887876044	F397	247.2269	585.81	49	0.31533014445661506	0.12616468089965913	0.529128853076284	0.42264973081037316	0.18519996707161088	0.38932256768699613
51	16.864820850842115	16.864820850842115	16.864820850842115	20.345662086558253	21.170790580073	16.864820850842115	16.864820850842115	16.864820850842115	16.864820850842115	16.864820850842115	16.864820850842115	16.864820850842115	F419	275.0096	415.89	1753	0.12087828600974933	0.12087828600974795	0.18804921143264353		0.18804921143264353	
52	23.838844494722807	20.531137304063986	20.531137304063986	20.531137304063986	20.531137304063986	20.531137304063986	23.236084411453472	20.531137304063986	20.531137304063986	23.33452865886888	20.531137304063986	20.531137304063986	F423	326.1227	405.25	74	0.6671364927359336	0.5329697066241583	0.4226497308103738	0.8948919761585038	0.4226497308103738	0.981051049136243
53	22.353214657198208	21.71559562300768	17.861057676472893	21.57875570022137	21.95819945313716	21.936463504711963	17.861057676472893	17.861057676472893	21.005409031890668	21.72976723574576	21.577642503423352	17.861057676472893	F439	326.1313	362.58	3475	0.1552108696639799	0.2249421778914916	0.3742255715227131	0.3823480542466443	0.4888236576578818	0.42012181287327255
54	15.567797636668248	20.4891734983906	15.567797636668248	15.567797636668248	17.980500441431506	21.866173883006457	15.567797636668248	20.763121969369223	15.567797636668248	20.590538277138062	19.882529032789925	15.567797636668248	F440	326.1313	472.09	740	0.9273392552927351	0.43006049354904097	0.9353376159055147	0.9713029536970501	0.6351258619583149	0.5867428157127998
55	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	16.552956896733907	F448	247.2463	369.67	1035	0.10933863155045988	1.0				
56	14.22069902446862	19.36981185727639	17.455494941425883	17.920367783770384	18.58075573909609	18.773126812671528	18.04169782481805	19.72355842036951	17.205129839597205	18.9462949157245	18.861860825436477	14.22069902446862	F471	326.1388	363.76	157	0.9242326604124387	0.8570711936900439	0.5615923957770451	0.49329544658708	0.448150752056608	0.6119495327640581
57	14.790961338294553	19.484542030356053	19.112259056036947	20.45468850849124	19.85101591850294	19.66354086404391	19.223029218228888	19.58925354179423	20.632095871505417	18.426439508350448	17.11284871882059	14.790961338294553	F480	326.1388	504.79	103	0.6448446138689239	0.7437628029837369	0.08768704147914914	0.31079382270090206	0.2812916583972154	0.08852207106680493
58	22.71215797875845	22.71215797875845	22.71215797875845	25.034085905678907	22.71215797875845	22.71215797875845	22.71215797875845	22.71215797875845	22.71215797875845	22.71215797875845	22.71215797875845	22.71215797875845	F481	275.1101	380.83	8	0.34343639613791305	0.34343639613791216	0.4226497308103724		0.4226497308103724	
59	25.327481810847477	25.327481810847477	25.327481810847477	27.649409878323336	25.327481810847477	25.327481810847477	25.327481810847477	25.327481810847477	25.327481810847477	25.327481810847477	25.327481810847477	25.327481810847477	F482	275.1101	385.16	72	0.3434363961379139	0.3434363961379106	0.4226497308103755		0.4226497308103755	
60	19.71874668060078	19.71874668060078	19.71874668060078	19.71874668060078	19.71874668060078	22.040673437875085	19.71874668060078	19.71874668060078	19.71874668060078	19.71874668060078	22.562363922157594	19.71874668060078	F484	275.1218	370.72	2250	0.8836624924893028	0.17027463416238964	0.8941282297240271		0.42264973081037427	0.4226497308103747
61	24.323047579077503	24.618794028242476	24.099795917222	24.21946216538085	24.32627098418144	21.46611976305524	23.94306877522701	24.163814149727965	24.342905375596175	23.932418068095465	24.28774208788631	24.31337764769093	F506	275.1389	403.94	574	0.5245027696616555	0.3385464123794183	0.4645338759022713	0.3605134195091009	0.39365116115248866	0.8766737598618637
62	21.128186352793847	22.716672370907485	22.05415547574844	22.61952265273973	22.57076807220336	18.649718566301143	21.885244998875063	22.29883843385591	22.064159537589237	22.0847252177704	22.472113576550026	22.29883818419611	F507	275.1389	407.22	184	0.42942921565285885	0.7293861709336078	0.5248902595501577	0.8271566235236657	0.6625401914317706	0.28479856969925377
63	19.97402710336429	19.865328210357536	16.49588720815741	20.0554617891788	19.722858467565693	19.12216414291394	20.525257641734022	20.35746220827418	20.026483724171023	16.49588720815741	21.41996484746924	20.8713189211968	F532	275.1471	435.06	1140	0.457744549187021	0.9402405023517609	0.9830051589113323	0.3128344839169715	0.5352653536469678	0.6948691102390154
64	14.920695532994714	18.30505179720858	18.01531984001269	14.920695532994714	18.71068094127346	19.528826660422972	14.920695532994714	14.920695532994714	17.24258641500782	14.920695532994714	14.920695532994714	19.613637628227195	F535	275.1621	377.55	62	0.29452548664826367	0.5586207297741743	0.5904263963821781	0.36235958791645956	0.7394319108861303	0.6821467613447934
65	25.81745868476109	26.144872516724966	26.12936783147036	26.641497901067304	26.518473501254125	25.96266042290009	25.69361450767267	26.060869295045848	26.518658124911468	26.107749878962174	25.778930490035822	26.245566580069376	F572	326.1581	381.49	596	0.479278867379921	0.4377123214799702	0.2677785255302669	0.8330538999018197	0.23968387697747878	0.8749992308422235
66	25.10067367694766	24.78798469921833	25.18337984589094	25.09558742263521	25.025413762152255	24.760284410322623	25.113950861431395	24.86855698797812	24.983126911401992	25.065141832599025	24.9061463121966	25.175139410497525	F573	326.1581	387.79	415	0.7798326696372677	0.985974755202968	0.5319304518217702	0.8148942763858158	0.7082363093240244	0.5985473122957208
67	24.38415993209234	22.56249354373569	23.976203069521947	22.976891057802717	21.961166150599382	22.16637347759683	23.922309071469265	23.086448123950746	23.891962304231598	24.4087207168469	21.80939918988117	24.13416728722939	F583	326.1581	621.92	190	0.3440269602894238	0.2093638757280752	0.32016717062311384	0.9912128869256133	0.13360030228665914	0.8496629306432115
68	16.228798117608115	17.39392063513423	17.09072910440351	20.14946787399344	20.639312487158133	10.752854756218545	16.948999761819685	20.155035890520228	17.863728122924936	10.752854756218545	20.601427847325752	18.55802760173884	F589	326.1628	361.92	22	0.8435185829391427	0.751006520997483	0.9077300807966407	0.2725796343009386	0.939624421770748	0.6380408207740838
69	15.704563881604416	15.704563881604416	20.38163627717794	15.704563881604416	19.95528682070418	15.704563881604416	15.704563881604416	20.656930339597483	15.704563881604416	15.704563881604416	20.191508916716277	15.704563881604416	F590	326.1628	363.23	16	0.9542527258286906	0.9203493459378541	0.9713494229060183	0.9697057095541588	0.949481389463716	0.9478492662483546
70	24.89360594794541	20.74173438173317	22.47765922979269	20.89583569819689	20.22808629829342	20.88793881879541	22.44502171962958	21.707238378167403	22.11642901608877	22.434557079017274	22.386486576156123	22.270355199331664	F592	326.1628	397.77	362	0.4615609787071111	0.24116900377814376	0.013409631036893261	0.6623851092077436	0.23062211094902696	0.32661137802016227
71	21.237901076338133	21.10058014290099	17.818261167624858	20.670292951608605	17.818261167624858	21.639460408889924	21.38905936734289	17.818261167624858	21.589718533186836	21.58103256563784	17.818261167624858	20.140184268677142	F600	326.1646	362.32	24	0.9938239474487891	0.8476204903417366	0.9075595266495986	0.9038538738529658	0.9955154428808256	0.8114420756818699
72	19.15889708195412	17.811649921917347	15.489746910629377	15.489746910629377	15.489746910629377	18.55660963128268	15.489746910629377	15.489746910629377	15.489746910629377	19.00263267294365	18.178391124197876	17.90964690070162	F607	301.0529	471.7	1308	0.9412929161188714	0.3487702992023669	0.20507441911377658	0.20339690887315226	0.5464636971582919	0.012840277023975756
73	22.452483668439346	23.40082400176524	23.1286832855948	23.33147941665581	23.542227423705345	23.40909097580235	22.77746086026784	23.36715015952796	23.396356163942677	23.462635381919068	23.32842082005424	23.54299902581264	F624	275.1642	502.69	39	0.5663967617316721	0.07151255910977276	0.8551523198665715	0.6221732148913848	0.2613160417234673	0.319350223490222
74	22.701853892591124	11.06902835163886	23.231691713182705	11.06902835163886	23.26393919953632	11.06902835163886	23.253065706766705	11.06902835163886	23.45978343811652	11.06902835163886	23.08089430347158	23.44014904334444	F635	275.176	363.37	172	0.5901321250497871	0.6237474901304363	0.5187489133190571	0.9658583919577133	0.5334771669491337	0.9916912259562498
75	16.992003323643672	16.992003323643672	16.992003323643672	16.992003323643672	16.992003323643672	16.992003323643672	16.992003323643672	16.992003323643672	20.8335617698928	16.992003323643672	19.88882719202265	19.313922564048784	F636	275.176	368.22	19	0.07102037851640505	0.7628355422334685	0.18841309875341006	0.42264973081037494		0.7844933935721312
76	25.515594693261555	23.045424692631123	25.88552814685857	23.045424692631123	26.006605858786237	23.045424692631123	25.77248123517474	23.045424692631123	25.92956279128949	23.045424692631123	25.67975729825821	25.44825280522088	F641	275.176	423.9	19	0.6593056517577616	0.5887567912827139	0.6227291027962223	0.9418901847443217	0.5879903177539647	0.88666691816254
77	20.496442310822573	21.31545494782044	21.25277029059455	20.281978004291176	21.29738664641388	20.84040921257469	21.16733920289381	21.289639720563528	21.11407554488558	20.6379064207151	16.375560223966854	20.95960460561943	F646	275.176	600.25	539	0.4169627682789332	0.21063281300900677	0.4222628610849152	0.5893919382141327	0.614926930973015	0.3338281327365894
78	21.95151736444443	21.95151736444443	21.95151736444443	21.95151736444443	21.95151736444443	21.95151736444443	24.49372205599795	21.95151736444443	21.95151736444443	21.95151736444443	24.32802171432136	21.95151736444443	F665	326.1839	421.27	97	0.16812112194055545	0.9608301880542441	0.42264973081037427	0.42264973081037494		0.9643156715302572
79	20.964243645164476	19.25662354365521	16.269378212979987	16.269378212979987	16.269378212979987	16.269378212979987	19.4467130681123	16.269378212979987	20.593519348748668	21.130882440930957	19.74539156862971	16.269378212979987	F692	301.1074	386.48	986	0.29251362125370445	0.37256189572341203	0.1945486682270255	0.9760592944643776	0.20295724680500732	0.8928052649466778
80	25.10827299084366	19.13178936430005	24.328276146822702	23.479457944068905	24.05052055113514	24.05363889870049	17.95121591644582	24.11732270890668	23.65952005107127	23.51167140892281	20.28509483372196	23.787272035159024	F696	301.116	385.82	36	0.43528652013057445	0.5751706958993232	0.3572250340784758	0.7462644093155663	0.6463235892098897	0.8028682078826099
81	28.777415771048084	28.191922309928334	28.751558310285148	28.599025341293856	28.66484938945878	28.598216740186857	28.3721893957038	28.436537184615062	28.56617311023057	28.674363412131257	28.20949866988609	28.659667415791063	F697	301.116	390.02	102	0.3755002561366997	0.6740426773342618	0.559593952952098	0.6134750384207899	0.8289207342849927	0.7564903364875096
