	DmPA_Lucas_cellpellets_IV4	DmPA_Lucas_cellpellets_IV5	DmPA_Lucas_cellpellets_IV6	DmPA_Lucas_cellpellets_IV10	DmPA_Lucas_cellpellets_IV11	DmPA_Lucas_cellpellets_IV12	DmPA_Lucas_cellpellets_IV22	DmPA_Lucas_cellpellets_IV23	DmPA_Lucas_cellpellets_IV24	DmPA_Lucas_cellpellets_IV34	DmPA_Lucas_cellpellets_IV35	DmPA_Lucas_cellpellets_IV36	id_number	mz	rtime	snr	p_genotype	p_treatment	p_tim3_hypoxia	p_tim3_normoxia	p_o2_tim3wt	p_o2_tim3ko	name	ion_relation	isotopologue
10	16.092375768248687	16.092375768248687	18.41428734430906	16.092375768248687	16.092375768248687	16.092375768248687	16.092375768248687	16.092375768248687	16.092375768248687	16.092375768248687	16.092375768248687	16.092375768248687	F1230	276.0893	483.12	525	0.3434363961379143	0.3434363961379157		0.4226497308103736	0.4226497308103736		S-Acetyldihydrolipoamide	Na+	m+13C*4
11	26.98670461098142	26.65575237985093	25.98523154586244	27.109279119093724	26.90970646164375	26.718135381623163	23.66330353785119	27.39068711347343	27.113670734242664	27.43061677289465	27.358757274483608	26.72556739554869	F1329	302.1	402.1	121	0.855513698120151	0.2519697836508638	0.3784055404529534	0.7278391715882007	0.3380836966577913	0.4514151778982325	Succinate_dmpa*1	Na+	M0
12	20.24478878370091	21.599678424286225	21.79947523106622	18.906079422429887	21.93135604957621	21.58293166565168	19.63809188962897	21.428683170721875	21.61472814925605	19.67892500958255	21.81591715694256	21.73906321717425	F1620	327.1333	381.62	3	0.9716956775976052	0.8730220084770699	0.8311162938248599	0.70917442090123	0.7294024714137042	0.854615788773311	S-Succinyldihydrolipoamide	NH4+	m+13C*2
13	23.075253310024767	22.982239942157904	22.580229763528205	16.45566135840323	23.12441294553649	22.697727929475537	23.20299974431645	22.957386107985272	23.01584875766428	18.79680978952392	22.51999241731277	22.856626233462844	F1621	327.1333	385.43	9	0.7413635252052864	0.1465174393106134	0.8167025391285085	0.3684934368816515	0.4290962471921608	0.3282737123324864	S-Succinyldihydrolipoamide	NH4+	m+13C*2
14	23.07808302676245	22.703962943977512	22.667049586861065	22.058234966925006	23.2321899420291	22.94197865126789	22.38093387482508	23.09939149567596	22.72360565367341	22.19744330500578	22.95795639706528	22.957214462760973	F1622	327.1333	387.13	10	0.8019070516403537	0.8322276083148891	0.931633339849292	0.7588459698104222	0.8621870397635963	0.9305798713536728	S-Succinyldihydrolipoamide	NH4+	m+13C*2
15	15.840015500788006	21.51412050304862	18.161923919182613	18.326468706814463	19.43463547501521	20.939268478444514	19.422893149752536	20.23688450268148	18.564053673929497	20.9912408075049	15.840015500788006	21.52231589039055	F1661	327.1417	419.7	3	0.7584462748987708	0.6668159193212577	0.9571735402335853	0.6445917583411735	0.6018602141865593	0.9834621920456595	(S)-Malate_dmpa*1	ACN+	m+13C*3
16	28.686577399713457	16.539788805968296	16.539788805968296	18.86170478668195	19.328473433205986	24.33853772280841	16.539788805968296	27.61137261163234	27.52744957340595	21.393816476126435	22.11185834886944	22.152116368342654	F1795	277.1159	385.16	1560	0.4473708430718881	0.7560375907371935	0.613415988890464	0.5786222179776352	0.9580191729284204	0.6401820797795722	(S)-Lactate_dmpa*1	Na+	m+13C*3
17	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	19.042598584113648	F2400	304.1056	412.35	98	0.1449709879550573	0.6087170316973567					Succinate_dmpa*1	Na+	m+13C*2
18	22.798834131865352	22.960576099192245	23.14149606255312	22.699006803485634	21.54545556987559	22.74681119046513	22.93371805678381	23.194280036199256	23.4582165139193	22.893353432648578	22.875572682703485	23.428752450727057	F2529	278.1023	455.68	1113	0.0721738910988156	0.1400119382386702	0.1935913729706376	0.285342928302577	0.242777855666454	0.6137637704086073	Fumarate_dmpa*1	H+	M0
19	21.90504062587429	22.208259512364386	22.262428532345936	21.92906105498092	21.9103197997031	22.061078391063727	21.76749990572648	22.24391808761603	22.544875356202464	21.9746416434487	22.171780578248985	22.29672833919412	F2653	251.1109	466.71	284	0.3791664330400329	0.4710109855354311	0.1848139362601019	0.8271446026037402	0.290251738890164	0.888537356411428	Pyruvate_dmpa*1	H+	m+13C*1
20	18.418490389356226	20.28328756783651	18.94943435673592	20.95109742579276	19.67776897078384	20.147632312959097	19.18528856674268	20.31524820112289	19.79694275659092	20.633159328401508	20.4713075812673	19.846410799234302	F2654	251.1109	472.36	525	0.4418338903887087	0.063901643636145	0.9028322333559372	0.4523634128115212	0.2038137268285522	0.251284852617975	Pyruvate_dmpa*1	H+	m+13C*1
21	19.39549176504709	20.16047879664185	20.14322462077272	20.57671031191153	21.00812503005975	20.82042864719635	20.055288897495547	19.07206350639272	19.204115732824672	20.43295002052972	20.688749997468427	20.52304914869138	F2655	251.1109	476.29	357	0.1140188400007287	0.0007913525843834	0.1723755669690321	0.3183321785980855	0.050880284859271	0.0624913991065479	Pyruvate_dmpa*1	H+	m+13C*1
22	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	F3117	279.0658	446.22	360	0.1418972669598518	0.6087170316973567					D-Glucose 1-phosphate	NH4+	m+13C*1
23	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	F3117	279.0658	446.22	360	0.1418972669598518	0.6087170316973567					alpha-D-Glucose 6-phosphate	NH4+	m+13C*1
24	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	F3117	279.0658	446.22	360	0.1418972669598518	0.6087170316973567					D-Glucose 6-phosphate	NH4+	m+13C*1
25	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	F3117	279.0658	446.22	360	0.1418972669598518	0.6087170316973567					D-Fructose 6-phosphate	NH4+	m+13C*1
26	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	F3117	279.0658	446.22	360	0.1418972669598518	0.6087170316973567					beta-D-Fructose 6-phosphate	NH4+	m+13C*1
27	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	18.9458123651014	F3117	279.0658	446.22	360	0.1418972669598518	0.6087170316973567					beta-D-Glucose 6-phosphate	NH4+	m+13C*1
28	24.023086012257743	23.618288315728183	23.70247780319301	21.00213561733676	21.00213561733676	23.324063162693605	24.37220010052756	21.00213561733676	24.999708770334404	23.938199630039364	21.00213561733676	21.00213561733676	F3188	279.1	439.13	2567	0.9450442883271208	0.067056908088229	0.8780366944417728	0.8193268559732242	0.1188498728867713	0.4056031219774272	Fumarate_dmpa*1	+	m+13C*2
29	29.182498780259216	28.700537032986936	28.019117818066864	29.038304553401005	28.90739834064804	28.72775324822864	28.95236367544353	29.041889973191	29.2998078024676	29.353892159749503	29.18834528958546	28.70271503515147	F3728	280.118	412.61	5	0.1365901827343387	0.5625379943413928	0.4450506026541595	0.3013529406823039	0.5298966608877899	0.9456475324348208	Succinate_dmpa*1	H+	M0
30	29.182498780259216	28.700537032986936	28.019117818066864	29.038304553401005	28.90739834064804	28.72775324822864	28.95236367544353	29.041889973191	29.2998078024676	29.353892159749503	29.18834528958546	28.70271503515147	F3728	280.118	412.61	5	0.1365901827343387	0.5625379943413928	0.4450506026541595	0.3013529406823039	0.5298966608877899	0.9456475324348208	S-Acetyldihydrolipoamide	ACN+	m+13C*2
31	22.12825568483483	22.31939639881569	21.89323542570377	22.346206519343188	22.38020333444157	22.311174899716185	22.397296176820305	22.33147508131413	22.21523755186089	22.12298327548474	22.081892218159176	22.33672266890111	F3884	329.152	503.61	895	0.8565089370107006	0.6215563826097742	0.1650195452108673	0.2400887295896914	0.1975939789164946	0.2412532848367893	2-Oxoglutarate_dmpa*1	NH4+	m+13C*4
32	19.4990220871555	16.335768760779086	20.410964553653294	20.07252055374294	19.733899296708486	16.335768760779086	19.869531713872263	16.335768760779086	20.02367170529118	16.335768760779086	20.05927828577932	20.064044131930903	F3988	329.2224	362.45	2322	0.966232928381036	0.9857572327425774	0.9540389422668288	0.9975676471265283	0.9849234002043888	0.966762635195942	Ubiquinone	H+	m+13C*10
33	23.21004971638401	22.939057528704502	23.292586893744726	23.742897414991376	23.623958518171616	23.2264492112342	20.879298619328843	21.26444118187355	21.78252842026497	22.02284435760843	21.357774625094173	21.34970166358388	F4132	253.1181	373.48	5	3.044933838711219e-06	0.1136224345301146	0.0030115411104934	0.0106986176210082	0.1215042837631574	0.4802620902463515	Pyruvate_dmpa*1	H+	m+13C*3
34	23.01787534369845	23.209713114260104	23.29305473864768	23.8226282574208	23.939901258198105	23.471880205129256	22.08210854320519	21.73184263303612	22.695823006632388	22.28706910651745	22.13724484466814	22.17536455517055	F4133	253.1181	377.68	4	5.58646365604528e-05	0.1276480193453685	0.0046182024802302	0.0608463034322315	0.0351137925832079	0.9255111529590538	Pyruvate_dmpa*1	H+	m+13C*3
35	22.28000569084644	22.11879878823097	22.454579767174675	22.74279297123584	22.212677499592232	22.5519334595032	20.89775207609599	19.95214832232458	20.66545845539523	21.546665805735888	21.47494587727901	20.14515035321924	F4134	253.1181	380.17	4	0.0002277179505642	0.1931536640540062	0.0738717330207534	0.0164774538269491	0.3105444891957739	0.3736584244330886	Pyruvate_dmpa*1	H+	m+13C*3
36	22.650513169065743	22.62598076831275	22.697153785371984	23.6009430233019	23.70628724196895	22.86273101081405	20.855041247303426	21.37269068231991	21.262083944906603	21.476625896749308	20.61406204409702	20.62517163818281	F4135	253.1181	386.87	9	2.9733202284401985e-05	0.3823335027138371	0.0031682491227478	0.0099181967849827	0.1092212533321154	0.4848379931611252	Pyruvate_dmpa*1	H+	m+13C*3
37	24.302076592882244	24.254389114171804	24.348152812841168	25.053690563783498	24.968374691615384	24.59799678268981	22.76303774141132	22.639452275592465	23.21884722320713	23.349987592643338	22.60763525222525	22.098009115210896	F4136	253.1181	390.94	32	3.382407919872612e-05	0.4422122361370492	0.0165077537610503	0.0132990282383606	0.050345776255686	0.6735484846713851	Pyruvate_dmpa*1	H+	m+13C*3
38	24.78083130819644	24.500647829324485	24.802777610239783	25.54139401311602	25.230362425762102	24.92569227399206	23.299410059665497	23.20773178786322	23.587983029128203	23.66531200919188	23.09983605360033	22.519624560553243	F4137	253.1181	394.75	65	3.984938291200473e-05	0.5804892211397743	0.0101234527266898	0.0010136306315313	0.074139386218685	0.507225531838959	Pyruvate_dmpa*1	H+	m+13C*3
39	26.42613463450896	26.310637988779643	26.62907106347917	27.08580718641928	27.00098165114512	26.720093679705823	24.910367085345666	25.03355066490165	25.43193122983635	25.60332703150934	24.967872452513696	24.39299440547705	F4138	253.1181	401.32	112	3.736949780149281e-05	0.4531853108084241	0.0224901114775088	0.0040908415419093	0.0305353541040497	0.7458198382506742	Pyruvate_dmpa*1	H+	m+13C*3
40	31.724445505605782	31.53897241199141	30.965922047557594	30.925091300581823	31.224844131866515	30.722307722400977	31.35868762590451	31.314378597918235	31.27406215757024	31.12719003748869	30.62810333269028	29.994094342446942	F4168	253.1262	385.43	20	0.2854296365476019	0.0183784129479714	0.379534911354165	0.7209434203326766	0.1827808663095518	0.1543047429570368	(S)-Lactate_dmpa*1	H+	m+13C*1
41	21.51240663673828	21.110152528264763	21.77699249273413	21.406527284107074	21.55991961528516	21.87175352048672	21.9031213612694	21.547453840203133	21.832589193725045	20.87269578556135	21.484137574781027	21.64320363708823	F4360	281.1213	484.04	15	0.9692592343670734	0.4803508773552298	0.3750019130341663	0.2731784217836636	0.5746357243393511	0.2027456808786735	S-Acetyldihydrolipoamide	ACN+	m+13C*3
42	21.51240663673828	21.110152528264763	21.77699249273413	21.406527284107074	21.55991961528516	21.87175352048672	21.9031213612694	21.547453840203133	21.832589193725045	20.87269578556135	21.484137574781027	21.64320363708823	F4360	281.1213	484.04	15	0.9692592343670734	0.4803508773552298	0.3750019130341663	0.2731784217836636	0.5746357243393511	0.2027456808786735	Succinate_dmpa*1	H+	m+13C*1
43	28.544647061145515	28.30292211716148	27.758077766544456	27.43608949745717	27.754416489866067	27.19853500961336	27.9882452767579	27.966259845372768	27.925589564061585	27.604285804963386	27.097303830856216	26.42415254218433	F4804	254.1284	385.43	6009	0.1514305515444278	0.0035219500856528	0.3502429873467015	0.4077172802508668	0.0667775777007604	0.1147270551127551	(S)-Lactate_dmpa*1	H+	m+13C*2
44	19.16654707059436	15.254567868011172	18.113904575429142	19.72395230532491	19.00658780993841	18.54037539234051	17.576466438132098	20.55160033469124	15.254567868011172	18.750047656981703	18.41742318405921	18.921132971263457	F4992	308.113	377.81	7	0.9536094143224884	0.2162410663955083	0.377349456714986	0.891034721267713	0.3079328231143898	0.6164318783395897	2-Oxoglutarate_dmpa*1	H+	M0
45	19.31240131986509	17.92675603114965	18.39464917346896	19.605952866736164	19.907449350269417	19.2202127591617	15.604851096326229	20.772776822526986	19.14998125709637	19.392715314560835	20.201210306923127	20.484926450172285	F4993	308.113	380.96	4	0.7946627781852266	0.132198760499004	0.3191217658926943	0.9839244145908363	0.1097479656779893	0.4260462990328876	2-Oxoglutarate_dmpa*1	H+	M0
46	22.796033368308688	21.85092224098392	21.033568155075137	23.41451328617342	23.29070497677744	22.66351966792956	22.403485357757194	23.157055708620256	22.12529532717181	23.07776380884667	22.218912057537366	22.47386174258081	F4996	308.113	405.91	86	0.8626295374595689	0.1333312837013564	0.1978062437856737	0.3366080053919387	0.1219914691422807	0.9472045379387606	2-Oxoglutarate_dmpa*1	H+	M0
47	20.81181419937103	18.12140897534461	20.443333022819463	18.12140897534461	18.12140897534461	18.12140897534461	21.906990180430206	18.12140897534461	18.12140897534461	18.12140897534461	20.66266811275037	18.12140897534461	F5411	331.0733	471.17	2764	0.8013519939290085	0.2486476461086038	0.4226497308103731	0.8026945567662768	0.1857008731450077	0.8002588494474236	Phosphoenolpyruvate_dmpa*1	+	m+13C*2
48	20.56675377750647	20.302292309285427	21.51279146365102	21.87992118368903	22.215072475155388	22.21339666247533	21.78756770454433	19.97848528521401	16.738126294785214	19.06004383151768	19.315358221238096	21.2217191155488	F5556	309.1325	369.01	4	0.0556806839020892	0.3249920729983424	0.0780567765851858	0.476590942657753	0.0601112280553794	0.8380634258717135	Fumarate_dmpa*1	ACN+	m+13C*3
49	20.872816226565256	21.024564194220293	21.24239342900151	22.791571825198105	21.38537500255566	22.737824157076087	22.505794646024995	23.106380768522023	23.21813165872813	21.571047789845903	20.62764455126144	21.724254846883262	F5563	309.1325	442.81	14	0.4464892276243394	0.7460164549009516	0.1629972485394115	0.0051475268967857	0.104847428877068	0.0217386889618067	Fumarate_dmpa*1	ACN+	m+13C*3
50	22.568723692115803	22.813595132835168	22.671172156293995	22.17284028464993	21.84744782516785	23.016019284992147	21.69529494656611	22.921001964058355	22.31982621789599	22.94460067701023	22.68459348035023	22.502623055798708	F5662	331.2266	596.71	189	0.9896530739450944	0.9156809009238572	0.4095138757851576	0.4035574584813546	0.4340259303399768	0.3805458859911422	Ubiquinone	+	m+13C*13
51	20.207442081611333	20.06667875413984	20.208369549891888	20.097592229874284	20.761544980006445	19.91044604183214	17.143404229884684	20.251259204449784	19.83488062695908	19.606100457434863	20.347005409667904	20.191927203608948	F5663	331.2266	627.04	440	0.2357883952574877	0.3213985650618817	0.5770964900086254	0.3814472714699784	0.7484191050675468	0.4249515938167732	Ubiquinone	+	m+13C*13
52	31.02868340600357	30.67652253502266	30.40948598728703	27.2777046794978	26.845855550301188	26.399145952944583	29.435060186252493	29.826380105069184	29.761922091818143	25.70939519234245	24.84934923526532	24.757891624878944	F5884	255.1328	385.43	191	0.0002952926018617	3.1345293979076905e-08	0.0126009461321771	0.0122006676462475	0.0004359702037093	0.001545641502983	(S)-Lactate_dmpa*1	H+	m+13C*3
53	22.4155162342042	22.528474937542285	22.55386523455936	22.74979145202904	22.595125273553787	22.37727029940658	22.71549528199509	22.73320665136612	22.70675421158796	22.648367182898227	22.66590951802068	22.97160460066236	F6362	332.1493	506.63	64	0.0225296519335665	0.4451997165642219	0.2803371468556553	0.0321067940064169	0.5717471803008963	0.7192051664396947	S-Succinyldihydrolipoamide	NH4+	m+13C*7
54	21.141839853935828	21.79106250331378	21.43779095468427	21.07673637229393	22.03143637759592	21.63896887776844	20.37801762321266	21.464123390889373	20.302099151219515	21.206825511129782	20.81360701004446	21.477541744150457	F6417	310.1438	396.59	580	0.0525748161216728	0.2954428550034195	0.2923238163040446	0.1769480112407377	0.7291629899567372	0.3635812887824031	Succinate_dmpa*1	ACN+	m+13C*2
55	18.49557400960657	18.08640422515294	14.261108159067865	19.9213809313117	18.91942715876317	18.69999302282758	19.184152618435466	17.68833032986228	19.18168897903904	18.47825598718558	18.771170516115863	18.59378613803913	F6422	310.1438	491.4	1361	0.4826644556464128	0.2094137975402603	0.2687164333365479	0.3274636806371346	0.2351458569619464	0.9014657361463144	Succinate_dmpa*1	ACN+	m+13C*2
56	18.59518027562032	18.51145343418883	18.90401092641127	19.281362007340043	18.7419203539527	19.193197289315886	19.197544808156884	18.332715700834047	19.21988605018246	18.70205613474239	18.42526663537793	18.0965632911118	F6423	310.1438	495.86	660	0.4090194397853062	0.8297040453986869	0.0517502107404304	0.4984321142631769	0.1293140526811397	0.2246085260080131	Succinate_dmpa*1	ACN+	m+13C*2
57	18.910888381566444	18.910888381566444	18.910888381566444	18.910888381566444	22.09096268926262	18.910888381566444	18.910888381566444	18.910888381566444	22.029068567296864	18.910888381566444	21.944382969216186	18.910888381566444	F7343	311.1469	421.93	5	0.5813717524642843	0.5660184696357891	0.9749948828585256	0.4226497308103747	0.4226497308103747	0.9854018767556484	Succinate_dmpa*1	ACN+	m+13C*3
58	24.225545631574608	23.9261171280372	24.38987547113024	23.87539483578949	23.06531162911344	23.48165676096856	24.10426070546368	23.72836262323479	24.7442703049911	23.91710831291548	23.70086246555169	23.909384029596847	F7365	311.1616	364.55	14983	0.36928622126359	0.027530348862312	0.2519455051237246	0.973592794417222	0.0741786051005482	0.3594618486913566	2-Acetolactate_dmpa*1	NH4+	M0
59	18.25374737670533	21.548381520726075	21.45862993911518	21.277619095404667	18.25374737670533	21.40880780544405	20.96693160948683	18.25374737670533	21.54972394981664	21.325316572788545	20.99734595261901	21.228228417313407	F8126	312.1231	494.02	3	0.6942709162357779	0.6488882718001496	0.4876534040666598	0.9176818291146462	0.9464682902972348	0.4580341119005411	2-Oxoglutarate_dmpa*1	+	m+13C*5
60	19.96762280238233	22.68347542367949	22.81281968166605	22.68347767882823	19.96762280238233	22.587821040968496	22.68118767305133	19.96762280238233	23.32642072928998	22.82003689056036	22.65499841907966	22.69471449132618	F8127	312.1231	499.27	10	0.4851489940005541	0.6867875619471471	0.3867377349775865	0.9080833084288628	0.9562738833146748	0.5510153629431898	2-Oxoglutarate_dmpa*1	+	m+13C*5
61	18.28739629140119	21.69956853807832	21.70851607308335	21.67353461321786	18.28739629140119	21.768014925146364	21.727567549614385	18.28739629140119	21.88150219830637	21.86772453494545	21.77212011119877	21.63755946957321	F8129	312.1231	513.85	4	0.5311992611015809	0.567782504506188	0.4100996805557479	0.9692823407671668	0.9948191001991004	0.4381850874603926	2-Oxoglutarate_dmpa*1	+	m+13C*5
62	18.13795633614311	21.53180841476505	21.887669290907805	21.580904722739444	18.13795633614311	21.369720456773493	21.1447844739726	18.13795633614311	22.309661266714706	21.692900629909573	20.95608005413937	21.559972772760474	F8131	312.1231	541.82	4	0.6076156864722357	0.7256343496333848	0.450443509589782	0.9949300876414124	0.9284156384894378	0.5573861813270714	2-Oxoglutarate_dmpa*1	+	m+13C*5
63	17.60460105064343	21.58707268646938	22.076550622344968	22.010276677334904	17.60460105064343	21.575281008701005	20.61912535841608	17.60460105064343	22.26069474695884	21.3394150663893	20.74899734490172	21.75874965795567	F8132	312.1231	549.17	6	0.7942911766033842	0.648849765371722	0.5948289091782915	0.9006944470187354	0.9902056471703689	0.4996416931387981	2-Oxoglutarate_dmpa*1	+	m+13C*5
64	29.410484756524813	28.929436809625745	29.356122403173337	29.18390422810003	28.888104353898346	28.91565777102912	28.95540615228414	28.697427740336632	29.07473877991105	29.204104513195148	28.759540018164024	29.103758542536497	F8997	313.1159	377.28	3324	0.2891304893649628	0.6515253548289361	0.8802534511928755	0.1684464524107585	0.2702272318526227	0.5532298570115108	S-Succinyldihydrolipoamide	H+	m+13C*5
65	30.54149287377678	29.81432011316356	30.074461955351182	30.00889184118223	29.73555764262329	29.752938194053726	29.972763515372485	29.45260733840341	29.764023876265032	29.975023594795804	29.38453919515264	29.851929432819603	F8998	313.1159	379.39	3324	0.1549961589444168	0.378586377880627	0.6677696025067874	0.1957211154077406	0.2800550147325694	0.9765314226458184	S-Succinyldihydrolipoamide	H+	m+13C*5
66	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	25.682257232961373	28.004185306413177	F9000	313.1159	453.45	1118	0.3434363961379127	0.3434363961379128	0.4226497308103736			0.4226497308103736	S-Succinyldihydrolipoamide	H+	m+13C*5
67	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	27.577681662558973	29.899609751684576	F9001	313.1159	497.7	3562	0.3434363961379121	0.3434363961379106	0.4226497308103736			0.4226497308103736	S-Succinyldihydrolipoamide	H+	m+13C*5
68	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	24.56635497710561	26.8882830255356	F9002	313.1159	499.01	1382	0.3434363961379135	0.343436396137912	0.4226497308103749			0.4226497308103749	S-Succinyldihydrolipoamide	H+	m+13C*5
69	21.07510971441497	21.825815988787827	21.46588942673389	22.04650237539621	18.55093145525997	21.56671757657118	21.67470046034332	21.855447258391337	21.572599519083813	21.94769806298156	18.55093145525997	21.72048293339244	F9052	313.1395	460.27	10	0.8624272033116596	0.2810614035610952	0.99112889469484	0.379485453774428	0.5736446186146517	0.4732777160412048	(S)-Malate_dmpa*1	NH4+	M0
70	24.788008597067293	24.94288776285568	24.464080879059544	25.52076495651458	22.14215303352388	24.951882408272123	25.2149260032912	25.45357968675243	24.897000157227268	25.48341925715461	22.14215303352388	25.417309428626734	F9053	313.1395	472.49	2519	0.6889404281893658	0.3702243931398371	0.9296839744878952	0.1011243886434831	0.6652408044473664	0.5265211039041007	(S)-Malate_dmpa*1	NH4+	M0
