	DmPA_Lucas_cellmedia_IV7	DmPA_Lucas_cellmedia_IV8	DmPA_Lucas_cellmedia_IV9	DmPA_Lucas_cellmedia_IV13	DmPA_Lucas_cellmedia_IV14	DmPA_Lucas_cellmedia_IV15	DmPA_Lucas_cellmedia_IV28	DmPA_Lucas_cellmedia_IV29	DmPA_Lucas_cellmedia_IV30	DmPA_Lucas_cellmedia_IV40	DmPA_Lucas_cellmedia_IV41	DmPA_Lucas_cellmedia_IV42	id_number	mz	rtime	snr	p_genotype	p_treatment	p_tim3_hypoxia	p_tim3_normoxia	p_o2_tim3wt	p_o2_tim3ko	name	ion_relation	isotopologue
19	18.8963026325246	14.508112215371948	14.508112215371948	14.508112215371948	14.508112215371948	14.508112215371948	14.508112215371948	14.508112215371948	19.12856723672009	14.508112215371948	14.508112215371948	14.508112215371948	F2409	250.0922	584.23	7	0.970007334451463	0.1680091011707831	1.0	0.9726746830903604	0.4226497308103732	0.4226497308103736	S-Acetyldihydrolipoamide	H+	M0
20	18.329766778562387	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	16.00785619916457	F2410	250.0922	587.78	4	0.343436396137913	0.3434363961379145		0.4226497308103742	0.4226497308103742		S-Acetyldihydrolipoamide	H+	M0
21	19.713084478512883	13.976587653107442	13.976587653107442	13.976587653107442	13.976587653107442	13.976587653107442	13.976587653107442	13.976587653107442	18.47982942822957	13.976587653107442	13.976587653107442	13.976587653107442	F2412	250.0922	591.32	4	0.8618709990221426	0.17129317240289		0.8743611844015962	0.4226497308103741	0.4226497308103747	S-Acetyldihydrolipoamide	H+	M0
22	19.19682494086483	13.314727866362317	13.314727866362317	13.314727866362317	13.314727866362317	13.314727866362317	13.314727866362317	13.314727866362317	17.8940111100105	13.314727866362317	13.314727866362317	13.314727866362317	F2413	250.0922	592.51	4	0.8573167475288321	0.171530231367002		0.8702341746049702	0.422649730810374	0.422649730810374	S-Acetyldihydrolipoamide	H+	M0
23	19.61623522595983	14.58084912840999	14.58084912840999	14.58084912840999	14.58084912840999	14.58084912840999	14.58084912840999	14.58084912840999	18.9689332710956	14.58084912840999	14.58084912840999	14.58084912840999	F2414	250.0922	594.48	3	0.92042744686639	0.1689738976107009	1.0	0.9275388128740508	0.4226497308103738	0.4226497308103734	S-Acetyldihydrolipoamide	H+	M0
24	18.024297949853505	13.605885475270222	13.605885475270222	13.605885475270222	13.605885475270222	13.605885475270222	13.605885475270222	13.605885475270222	17.750871297746194	13.605885475270222	13.605885475270222	13.605885475270222	F2415	250.0922	595.92	3	0.9628699105391244	0.1680936374482477		0.9661734308449909	0.4226497308103745	0.4226497308103741	S-Acetyldihydrolipoamide	H+	M0
25	23.92061371302349	21.84753303311565	17.643705836003388	25.54629533605285	23.79145274899696	25.97285552628808	24.635802116522893	25.79424509980038	23.256064237827392	17.643705836003388	23.84731458078356	24.201563563902155	F2709	304.9225	517.66	1661	0.952620974253238	0.7245842355351625	0.2678500758839984	0.1964806748066069	0.1540972978140378	0.338150254060749	3-Phospho-D-glyceroyl phosphate	K+	M0
26	23.92061371302349	21.84753303311565	17.643705836003388	25.54629533605285	23.79145274899696	25.97285552628808	24.635802116522893	25.79424509980038	23.256064237827392	17.643705836003388	23.84731458078356	24.201563563902155	F2709	304.9225	517.66	1661	0.952620974253238	0.7245842355351625	0.2678500758839984	0.1964806748066069	0.1540972978140378	0.338150254060749	2,3-Bisphospho-D-glycerate	K+	M0
27	21.38554312627173	21.026038502330955	21.236215521978263	21.069665241147533	20.571494868866058	20.99010647497124	20.859482293649016	21.12277695857013	22.63115606641384	21.37307124823767	21.58534577099629	21.30656696613483	F2742	331.2266	540.9	5	0.1561328376250176	0.4373828753742492	0.0514341787515519	0.6210533045227769	0.1532032605621339	0.853705415730755	Ubiquinone	+	m+13C*13
28	18.364008468754044	17.15665651397619	18.930651211304152	18.38694783905	16.560701911840344	18.54482384791837	18.1341078486777	18.484430363290983	20.258004930053737	18.91640226539356	19.25971142163181	19.389845955868275	F2750	331.2266	590.27	12	0.0625094667568681	0.9317214043560168	0.161276533452393	0.3929735517184625	0.7185773050680324	0.762639241324775	Ubiquinone	+	m+13C*13
29	22.697631697561512	22.54364963479992	22.738826826394305	23.0143773533175	22.27909644325071	22.61453347116785	21.356361500331253	23.0552590639597	24.87617159324613	23.427435997892864	23.79069367873229	23.434380781317905	F2752	331.2266	597.36	73	0.2096857250368667	0.676641583426309	0.0303565351966739	0.7099723414254455	0.9220109806861853	0.699091330092009	Ubiquinone	+	m+13C*13
30	20.30823225542796	20.402278134850786	20.466535975838827	20.44465340982178	20.62577129058799	19.74658092636884	20.15459781989331	20.890043840736723	22.148612593131137	20.38512607233568	21.142683604619613	20.472521342707	F2753	331.2266	627.3	148	0.1368777017455412	0.4483603189850309	0.3346626084592954	0.3675795055113362	0.6999772374859201	0.5776851630909066	Ubiquinone	+	m+13C*13
31	18.62761758070234	18.62761758070234	18.62761758070234	21.310581049748187	18.62761758070234	18.62761758070234	18.62761758070234	18.62761758070234	22.136238751576787	21.836920061470224	18.62761758070234	18.62761758070234	F2756	331.2306	419.7	208	0.4612274859626423	0.6601138149956951	0.9061211391914687	0.422649730810374	0.4226497308103737	0.9528505188230952	Ubiquinone	H+	m+13C*12
32	27.19439588170586	28.21672813251702	26.67917993490498	19.30519688317181	24.636565428126342	19.30519688317181	26.6501958405494	24.70004829660199	19.30519688317181	19.30519688317181	19.30519688317181	19.30519688317181	F2945	277.1157	381.49	6997	0.0754359821292022	0.0043180735431691	0.4226497308103747	0.221509566457668	0.0636726237032798	0.192904530260866	(S)-Lactate_dmpa*1	Na+	m+13C*3
33	28.46195481182848	29.514906597706293	28.379483371074286	21.296793874211858	26.238100477218623	21.296793874211858	28.260472462474425	27.30941135878872	21.296793874211858	21.296793874211858	21.296793874211858	21.296793874211858	F2946	277.1157	384.38	9163	0.102623399509059	0.0039669195835225	0.4226497308103742	0.2824958436987517	0.0648826084347118	0.1856876287515422	(S)-Lactate_dmpa*1	Na+	m+13C*3
34	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	23.758412666632047	F2947	277.1157	387.79	403	0.0	0.0	1.0	1.0	1.0	1.0	(S)-Lactate_dmpa*1	Na+	m+13C*3
35	17.511368894806825	17.511368894806825	17.511368894806825	17.511368894806825	19.833290812117387	17.511368894806825	17.511368894806825	17.511368894806825	17.511368894806825	17.511368894806825	17.511368894806825	17.511368894806825	F2948	277.1157	492.58	344	0.3434363961379135	0.343436396137911	0.4226497308103731		0.4226497308103731		(S)-Lactate_dmpa*1	Na+	m+13C*3
36	23.673084781307555	24.305472795028525	23.363586994894185	22.87615001322084	16.98970449679531	22.840832144230585	21.31937541730786	23.184232313096462	19.31162372308017	23.32596961210085	16.98970449679531	23.63360113523057	F3322	251.0915	380.57	13	0.5180607008990319	0.386559642836671	0.8940544835230992	0.1472866230340142	0.2779162635940806	0.9865239166551324	S-Acetyldihydrolipoamide	+	m+13C*2
37	23.83822991038418	23.887170140156364	23.93980838665801	24.092518608871504	22.46496596643444	23.69437216471331	24.00030415758518	23.92667422769162	25.20485751053032	23.802021980685204	20.143038868341897	23.87122510975237	F3324	251.0915	391.99	35	0.8200951943109118	0.1383528542163297	0.5891895166426269	0.3592910418849053	0.4377105290332815	0.2845035639546671	S-Acetyldihydrolipoamide	+	m+13C*2
38	16.686015975641368	24.26351404235167	23.54938356072993	21.543886416221525	24.067864464553743	23.64834247540771	23.45838843210304	19.00793312403944	22.12750530161468	20.864028196463263	27.53268798825883	16.686015975641368	F3385	332.1492	397.77	5	0.7443133136287711	0.6755169893545249	0.7063033860327124	0.9915292468853644	0.5858986024414403	0.965350599666332	S-Succinyldihydrolipoamide	NH4+	m+13C*7
39	26.152768880910727	27.116915123204603	27.00058186808289	26.968614459003746	26.97826325094142	26.583941282436548	27.50083949204927	26.96562869590794	26.64488313631204	26.41563960269459	24.789000109088114	26.743075768913723	F3404	251.1033	373.08	93	0.4802285787086264	0.2508616067460606	0.288390780831166	0.5166776635497589	0.8113923689298185	0.2163966763919341	HCO3-_dmpa*1	ACN+	M0
40	18.671976782727263	18.671976782727263	18.671976782727263	18.671976782727263	18.671976782727263	18.671976782727263	18.671976782727263	18.671976782727263	22.13293023382261	18.671976782727263	20.99390211423945	18.671976782727263	F3521	332.2305	597.63	226	0.1769876026320522	0.7794723017564967	0.4226497308103731	0.4226497308103746		0.7999872071995807	Ubiquinone	+	m+13C*14
41	15.768647155551449	15.768647155551449	15.768647155551449	15.768647155551449	15.768647155551449	15.768647155551449	15.768647155551449	15.768647155551449	20.453267390078857	15.768647155551449	18.09055457608935	15.768647155551449	F3522	332.2305	598.02	102	0.1939993590497036	0.647266415561722	0.4226497308103742	0.4226497308103742		0.6827277571264162	Ubiquinone	+	m+13C*14
42	15.336111470112527	24.496714608542344	23.90917567571297	24.35560817527902	15.336111470112527	15.336111470112527	17.658011662754344	23.26201286830443	15.336111470112527	15.336111470112527	23.84577767867489	15.336111470112527	F3896	333.0913	412.87	218	0.6295679654328769	0.5302902223133146	0.969181239417964	0.5471112464812381	0.5290443861505674	0.8829355714656694	2-Acetolactate_dmpa*1	K+	m+13C*1
43	15.336111470112527	24.496714608542344	23.90917567571297	24.35560817527902	15.336111470112527	15.336111470112527	17.658011662754344	23.26201286830443	15.336111470112527	15.336111470112527	23.84577767867489	15.336111470112527	F3896	333.0913	412.87	218	0.6295679654328769	0.5302902223133146	0.969181239417964	0.5471112464812381	0.5290443861505674	0.8829355714656694	S-Succinyldihydrolipoamide	Na+	m+13C*3
44	24.834914576347728	27.06340556054456	24.770390445286186	21.784647081262843	24.75366833985535	19.209629514197545	26.094581195870337	23.282326977895853	26.60997514946065	22.054120741805065	25.97516795233534	22.113395685093323	F4020	252.0501	384.24	10924	0.6120445123054512	0.0417677791498085	0.518096807329321	0.8684287707762229	0.1369274834739696	0.3084147724108522	Lipoamide	K+	m+13C*8
45	29.562459458131777	23.76439034659279	24.190525463104045	22.40521952666984	22.60300143400853	23.485328618412503	21.090498788638488	25.517931125674625	29.46966934741556	25.16253549638357	28.44282342690504	28.16064990222608	F4039	333.1531	397.9	1467	0.2851831641640356	0.7560263828669499	0.0416114823934148	0.8833191275588219	0.2460552426252586	0.5289576999796436	S-Succinyldihydrolipoamide	NH4+	m+13C*8
46	24.54566029511725	24.437838497185165	23.501790775981323	23.677629424671824	24.14966866358636	24.15963856335765	23.94404319588001	24.35358445974565	26.350323183349683	23.67494328487924	25.201282403714448	24.1613757763458	F4045	333.1531	442.15	4481	0.263520393746268	0.453945827389819	0.5260911667071049	0.4459742200588637	0.6832741492199037	0.5768761833383982	S-Succinyldihydrolipoamide	NH4+	m+13C*8
47	22.833832385872604	22.702820763578988	23.659476329154	23.766147825036093	22.649891259162825	23.137989216798704	24.21993457133399	23.809554429291083	23.08168904638292	22.64510529884041	17.95209999524122	23.402811745409696	F4145	252.1062	372.95	364	0.5353685025455381	0.2622681920417725	0.3912620934417131	0.2278099599020084	0.800002328868407	0.2974832579130944	HCO3-_dmpa*1	ACN+	m+13C*1
48	22.398445532618844	19.70262093949556	18.23607778391241	18.529797470064786	15.59038161470504	15.59038161470504	21.414930423041973	15.59038161470504	27.749312800914364	15.59038161470504	29.111958011110204	15.59038161470504	F4677	278.1025	399.21	282	0.3973353727854387	0.3946592073057191	0.5182855758489288	0.7235763252741763	0.0892888119382838	0.8081958873491961	Fumarate_dmpa*1	H+	M0
49	15.406191774955229	15.406191774955229	15.406191774955229	15.406191774955229	22.620175093374947	15.406191774955229	15.406191774955229	15.406191774955229	15.406191774955229	15.406191774955229	25.62482683956518	19.725481320714	F4701	334.0611	372.43	16	0.5245407571415424	0.0808341233163414	0.5584058849881476	1.0	0.4226497308103741	0.2434219293036467	Oxaloacetate_dmpa*1	K+	m+13C*2
50	19.28769962776303	19.28769962776303	19.28769962776303	19.28769962776303	19.28769962776303	19.28769962776303	19.28769962776303	19.28769962776303	21.609625919264523	19.28769962776303	19.28769962776303	19.28769962776303	F4711	334.0972	399.48	1518	0.3434363961379115	0.343436396137916		0.4226497308103737		0.4226497308103737	2-Acetolactate_dmpa*1	K+	m+13C*2
51	20.91424598332577	19.83006233694716	21.06813512121207	20.10329399675247	20.396093407524926	16.313030501239187	23.009202028629257	21.58367633428802	19.25793739980253	16.313030501239187	16.313030501239187	16.313030501239187	F4770	334.1551	364.42	5536	0.3531670306275238	0.0086493123846736	0.1840674437042055	0.6068279253729468	0.3322475728770795	0.0451255379817693	S-Succinyldihydrolipoamide	NH4+	m+13C*9
52	27.20905963999484	18.786702494346493	17.715516106055027	15.39361482313972	15.39361482313972	15.39361482313972	15.39361482313972	21.55421924722728	26.389026172630107	19.251019003805663	25.135557658331606	25.65065038477779	F4772	334.1551	397.9	614	0.1732312754912021	0.5122929932814548	0.0606379304233652	0.9786098205136224	0.19097420523809	0.5920341824697618	S-Succinyldihydrolipoamide	NH4+	m+13C*9
53	19.03590057429297	24.16033986284309	20.13019499912173	21.954844747549448	24.023582566787915	16.713983215735492	23.59822271735674	21.253114831671937	20.939804360277524	21.7642004587391	22.35978137604268	16.713983215735492	F4774	334.1551	419.04	106	0.9502919025566366	0.5717221115796195	0.837470217000062	0.6734018750524464	0.9412109934057452	0.4682442379576139	S-Succinyldihydrolipoamide	NH4+	m+13C*9
54	21.96026106560734	11.990433970563876	20.13433666321976	22.766213891440533	23.049104096800352	23.10623768159434	21.980835623474164	21.97477345127387	24.47361155213605	22.763122092423632	28.10255558952224	22.80405570954163	F4875	308.113	381.75	19	0.1102273892353987	0.0953608291877657	0.466333509691726	0.2555537510438974	0.247834251771022	0.4414931956928934	2-Oxoglutarate_dmpa*1	H+	M0
55	16.468505688505047	16.468505688505047	20.10802858845636	16.468505688505047	19.773773781790315	23.659382482802407	19.36750965214238	20.706321786480387	25.21535293349118	23.23750891011503	28.00773737341405	22.393936842019947	F4877	308.113	388.97	36	0.0264229325240811	0.1551446910852684	0.1690877097079212	0.1390135245628725	0.407879511917959	0.3256894690098018	2-Oxoglutarate_dmpa*1	H+	M0
56	21.226161376107363	22.25057606825297	21.65147013023198	21.80363820473904	23.125269459508097	22.9672367817902	21.807185671242674	21.488374775324058	24.68553443774717	22.95445370643576	27.137574489451776	22.639377462251613	F4878	308.113	390.55	28	0.1775011877734327	0.186320807651865	0.3834284103848372	0.4519908759203948	0.1533369082452779	0.4271735886184938	2-Oxoglutarate_dmpa*1	H+	M0
57	20.48413996630945	19.956792873251526	21.71703666489016	22.154088794403155	22.388351219687745	22.90098840259045	20.9704351824268	22.024672411778067	21.145062975068697	23.04086876198025	20.821176142066896	22.806461746953705	F4879	308.113	393.7	8	0.6837015193715923	0.023447686788634	0.7547852989912032	0.3538670042858129	0.0609981768266488	0.3614444263202519	2-Oxoglutarate_dmpa*1	H+	M0
58	22.80407350168229	23.6869858395364	23.49500406448907	23.66051428712605	24.390701675860225	24.26352547076664	22.389130497761062	23.65012529753892	20.246713125962152	24.453505914823065	23.68213128037957	23.879975115343186	F4880	308.113	399.21	18	0.2502346186627611	0.0351984733229262	0.7728629219782202	0.3399488754883228	0.0929358399859539	0.1894882634963109	2-Oxoglutarate_dmpa*1	H+	M0
59	21.79187688306997	23.744043278679094	24.05841551772556	23.517400425251164	25.020686338727938	24.59476829417157	23.32398650392558	23.59974835836141	22.67583160117571	24.934067234913613	25.836432137395136	24.144791980222585	F4882	308.113	405.25	20	0.5545607580388522	0.0140182637004012	0.4208928894087983	0.998334813714692	0.2445080442694998	0.0476026942091493	2-Oxoglutarate_dmpa*1	H+	M0
60	20.686009061969816	23.762324409652784	20.411711704700128	19.60623633803081	21.70584703303641	20.78270315480752	22.43704424393694	18.63047962595201	21.848780221353312	21.130836184970505	24.82108419178268	21.105907799485927	F4884	308.113	412.87	4	0.6479531062669694	0.8343437616174056	0.3176497833604569	0.7060595653263964	0.5067632008810425	0.464753704404084	2-Oxoglutarate_dmpa*1	H+	M0
61	15.340216863296035	15.340216863296035	15.340216863296035	25.24558030776892	25.256618733245634	25.057782563289862	15.340216863296035	15.340216863296035	15.340216863296035	24.56300976236448	23.140674724340712	24.04015218235942	F4885	308.113	448.46	947	0.056091613493975	1.5021979909267483e-10	0.0887791359438708		4.293103069967426e-05	0.0023384243947515	2-Oxoglutarate_dmpa*1	H+	M0
62	18.22351388323344	25.643317883424107	23.68704775794785	25.08400769291235	26.04122056515517	24.53694103321429	24.002395529341875	22.80046302981767	18.22351388323344	22.69202499883832	18.22351388323344	21.41313373437644	F4896	308.1282	489.69	38908	0.1342081538627712	0.5882080123873263	0.0668429700870767	0.7817423697902952	0.3472054485817971	0.7058532012844844	Fumarate_dmpa*1	ACN+	m+13C*2
63	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	15.687081900806104	20.040543715975577	F5160	253.0992	373.08	877	0.3434363961379136	0.3434363961379121	0.4226497308103742			0.4226497308103742	S-Acetyldihydrolipoamide	+	m+13C*4
64	19.31857720959934	16.996657940672655	22.830729713912497	21.46260196834353	16.996657940672655	21.96229298773765	19.97715456714297	22.60223651483373	20.32512712450617	22.128092241655075	16.996657940672655	19.75571833943712	F5162	253.0992	512.8	2547	0.7956222017355055	0.7484327316116623	0.824200795795532	0.5554207390139658	0.8633544617249097	0.4846092033572819	S-Acetyldihydrolipoamide	+	m+13C*4
65	23.124945504740136	23.26219553528133	23.2734973363941	23.26346825267517	23.193544516232976	23.14071099783744	23.06361859223583	23.26466131930348	24.25795490153136	23.162228965655483	23.05285082082656	23.06565968841116	F5180	335.0987	536.04	20301	0.6064018023607916	0.260687920564656	0.100021035496202	0.4919400935064935	0.7437715167432123	0.3596356743769853	S-Succinyldihydrolipoamide	Na+	m+13C*5
66	23.124945504740136	23.26219553528133	23.2734973363941	23.26346825267517	23.193544516232976	23.14071099783744	23.06361859223583	23.26466131930348	24.25795490153136	23.162228965655483	23.05285082082656	23.06565968841116	F5180	335.0987	536.04	20301	0.6064018023607916	0.260687920564656	0.100021035496202	0.4919400935064935	0.7437715167432123	0.3596356743769853	cis-Aconitate_dmpa*1	+	M0
67	23.124945504740136	23.26219553528133	23.2734973363941	23.26346825267517	23.193544516232976	23.14071099783744	23.06361859223583	23.26466131930348	24.25795490153136	23.162228965655483	23.05285082082656	23.06565968841116	F5180	335.0987	536.04	20301	0.6064018023607916	0.260687920564656	0.100021035496202	0.4919400935064935	0.7437715167432123	0.3596356743769853	2-Acetolactate_dmpa*1	K+	m+13C*3
68	20.784391925639927	20.879975067161613	20.08065623774576	20.656285557868525	20.87073565545032	20.56858069239797	20.93683249740895	20.575777752172776	22.3465287257774	20.939836620655875	20.97975434708725	21.08234842489093	F5181	335.0987	540.11	4995	0.1195449460560455	0.7795010317230172	0.0595000181019247	0.3268524675109986	0.6971664064546708	0.6500773243074704	S-Succinyldihydrolipoamide	Na+	m+13C*5
69	20.784391925639927	20.879975067161613	20.08065623774576	20.656285557868525	20.87073565545032	20.56858069239797	20.93683249740895	20.575777752172776	22.3465287257774	20.939836620655875	20.97975434708725	21.08234842489093	F5181	335.0987	540.11	4995	0.1195449460560455	0.7795010317230172	0.0595000181019247	0.3268524675109986	0.6971664064546708	0.6500773243074704	cis-Aconitate_dmpa*1	+	M0
70	20.784391925639927	20.879975067161613	20.08065623774576	20.656285557868525	20.87073565545032	20.56858069239797	20.93683249740895	20.575777752172776	22.3465287257774	20.939836620655875	20.97975434708725	21.08234842489093	F5181	335.0987	540.11	4995	0.1195449460560455	0.7795010317230172	0.0595000181019247	0.3268524675109986	0.6971664064546708	0.6500773243074704	2-Acetolactate_dmpa*1	K+	m+13C*3
